"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32" "V33" "V34" "V35" "V36" "V37" "V38" "V39" "V40" "V41" "V42" "V43" "V44" "V45" "V46" "V47" "V48" "V49" "V50" "V51" "V52" "V53" "V54" "V55" "V56" "V57" "V58" "V59" "V60" "V61" "V62" "V63" "V64" "V65" "V66" "V67" "V68" "V69" "V70" "V71" "V72" "V73" "V74" "V75" "V76" "V77" "V78" "V79" "V80" "V81"
"83" -1.95596801291674 -1.76291813444201 -1.88293800870414 -1.84459774843039 -1.92015796331901 -1.87583624769356 -1.90483519395972 -1.96761121844273 -1.91309022843003 -1.86845188421399 -1.67496368228346 -1.80612540824217 -1.80482632801029 -1.80959873369846 -1.71414443577489 -1.84775009227922 -2.00761883998751 -2.0292683963426 -2.12914220826728 -1.93653204479646 -2.05929433927424 -1.96426219030992 -2.05258796295677 -1.97403736211985 -2.16071195912857 -2.08524094011452 -2.04398400339873 -2.13972374006481 -2.153834461923 -2.18956548561276 -2.16672221071325 -2.23365651559607 -2.15241724982096 -2.17435494899013 -2.25970996644756 -2.20932076818018 -2.29152693759982 -2.26633989637812 -2.26194863296828 -2.2914410362349 -2.30816354230559 -2.31965540291208 -2.34160444178265 -2.33229900774369 -2.36921652529147 -2.35933643008208 -2.39537187688327 -2.45361610065145 -2.43927689443415 -2.48074390777919 -2.48930659680552 -2.485796945009 -2.53921001241208 -2.48370507420693 -2.57164074347621 -2.56123897897322 -2.57789328382836 -2.67199178189279 -2.69168269247132 -2.70999431747119 -2.73160156103025 -2.78674393153249 -2.82412568415607 -2.83543688918479 -2.88930277938899 -2.89544166488081 -2.88621905309039 -2.85630571834094 -2.99377623417595 -2.91882368837991 -2.97953801986412 -3.06344912602032 -2.92034497251855 -2.95734396698781 -3.11325787581984 -3.10633492862256 -3.1535057381389 -3.18801672372816 -3.19733800386771 -3.18845562163141 -3.22514984982032
"84" -1.82276321958154 -1.72828667542675 -1.76503508347014 -1.75371922753301 -1.85123108778011 -1.78438871903974 -1.81827597413456 -1.8678707540789 -1.80844293466308 -1.77390975088411 -1.55525191740596 -1.72502510441311 -1.71175307089201 -1.74113112261943 -1.62010416912129 -1.74977590714214 -1.92311883691609 -1.92539314523042 -2.03154731489951 -1.83555710564066 -1.95658935976491 -1.85592721042423 -1.98880564040918 -1.86400953765504 -1.99132286957954 -2.02107068115937 -1.93395665743811 -2.01266654147457 -2.04833689129883 -2.05000846550266 -2.05268770929374 -2.1325067174065 -2.03549369942619 -2.01741558722138 -2.16788412008248 -2.11477752362333 -2.16587541047855 -2.16380318497249 -2.16200854980362 -2.15736603141641 -2.2191431269805 -2.18160175342766 -2.24641491142271 -2.20067844283977 -2.26009506223703 -2.24999416200256 -2.26273700393348 -2.34428447679041 -2.30008331411283 -2.35520880788303 -2.36304897895928 -2.32713054665374 -2.39457718713233 -2.36449071321813 -2.43655999512093 -2.44072695417464 -2.46912201305987 -2.54164076573032 -2.5586202639844 -2.58559505594338 -2.61151218236798 -2.64571806310497 -2.68585535845174 -2.68456380173644 -2.76505439166172 -2.72909916584572 -2.75855897895951 -2.78568886251035 -2.72018585137155 -2.87155857992214 -2.812886288139 -2.85098838182474 -2.89224118041953 -2.76606553705205 -2.9543979140441 -2.96049603615136 -3.02949298804721 -3.04583020101158 -3.0224223776727 -3.05722907682517 -3.08528173870689
"85" -1.72973080072044 -1.58310868831072 -1.69698004406381 -1.66165277760391 -1.77598157812086 -1.69533548926062 -1.70419436835684 -1.78093564800645 -1.71244088822262 -1.69429961780655 -1.46106555223865 -1.58837417978183 -1.60549763848171 -1.63113825770811 -1.50516959495386 -1.65061112429979 -1.83660710835888 -1.8250767638342 -1.9115962488044 -1.76582301458806 -1.86486653154694 -1.76881379033514 -1.89605271515978 -1.79340451568183 -1.90328082946048 -1.86831544225607 -1.87099148391997 -1.90316535517384 -1.95705084865483 -1.97213071516641 -1.9349971619008 -2.01416716179393 -1.91843735733702 -1.92271605838015 -2.02147209363504 -2.01715948383479 -2.06571298603079 -2.04308675201523 -2.03767677013176 -2.05283390321802 -2.09180717348824 -2.07912757007367 -2.11605552989277 -2.10602998964811 -2.10018234609484 -2.1265048421954 -2.14803631114322 -2.21261144236393 -2.21283908819621 -2.21709404543988 -2.24289298719873 -2.22505047608193 -2.29009318134392 -2.25408850321282 -2.31254908763481 -2.32174853599992 -2.35249663869972 -2.41312150347755 -2.4463234043742 -2.43772269562857 -2.48023624060977 -2.50894277381521 -2.53712695368476 -2.53935193603766 -2.61498065548949 -2.61454553147971 -2.62489173107401 -2.64572567892679 -2.64017390416393 -2.57642083843829 -2.7579894058534 -2.70361070593806 -2.70732924891041 -2.74467306903713 -2.76713424510588 -2.802077412264 -2.86371411102101 -2.90373857379319 -2.89461510428937 -2.904758617101 -2.93331701122554
"86" -1.67843405095285 -1.49902594526702 -1.57400177943031 -1.59963548225323 -1.64029339283659 -1.6309041965954 -1.61820848205002 -1.68359929124616 -1.65751296698756 -1.5892943699872 -1.37917772097249 -1.51717943304784 -1.51900667359336 -1.54652649263293 -1.41699998956104 -1.56124534410953 -1.72923629219472 -1.76588759124057 -1.80871352451705 -1.67375062340916 -1.76618506708239 -1.66751177491818 -1.75748193598631 -1.69634529767964 -1.82512858304391 -1.77291491920198 -1.72655811658865 -1.84751318251362 -1.84512399631968 -1.87952845161471 -1.82115162705527 -1.9226038615373 -1.83534663191504 -1.80474943292462 -1.94401276653273 -1.90368641553273 -1.97779418471426 -1.93284323090456 -1.91810846758196 -1.95535431362198 -1.99434152450539 -1.97164368046102 -2.0253731854485 -1.99263014469287 -2.04947938759289 -2.02581965183032 -2.0622683887272 -2.11960441272596 -2.11291259875119 -2.12641660556157 -2.12900203033809 -2.10885874444313 -2.16896499015592 -2.14548786785424 -2.20167488524464 -2.16829479263177 -2.21451163634608 -2.3010236133579 -2.31852347065866 -2.31279574393617 -2.35164432473118 -2.37659873988188 -2.42288717839029 -2.42046865819199 -2.46946872718432 -2.47121170943965 -2.46777937835753 -2.50246616217131 -2.50203188681409 -2.50885317808563 -2.4631154569763 -2.65034994878112 -2.57449857522051 -2.55332043766497 -2.74137118045558 -2.58646872694654 -2.7253189083364 -2.73938286960135 -2.7587760493891 -2.75304936111268 -2.79459065469423
"87" -1.58672769652243 -1.4201656498504 -1.49826739720772 -1.45952733828832 -1.58611700965468 -1.49869848455714 -1.57040021734343 -1.60160091864105 -1.56674097974834 -1.51540111932397 -1.26263856686379 -1.42697246069747 -1.42678430729407 -1.45327948777637 -1.33224764005758 -1.48605402751534 -1.62713391482258 -1.67573328019544 -1.77793731409885 -1.54496551216049 -1.66889219542865 -1.57892958089906 -1.69064328796497 -1.57252635423027 -1.71593170810839 -1.68440736770903 -1.62621962471406 -1.68307006510693 -1.77401528573501 -1.74854442216157 -1.74711798318294 -1.81584496768035 -1.70480090674742 -1.71550010847342 -1.84420745717762 -1.78203836375886 -1.84963383313626 -1.84845936549258 -1.8349822774842 -1.84595583072637 -1.88258762601958 -1.88231924109622 -1.89644835186598 -1.87706998419404 -1.9230988469533 -1.92590365181954 -1.92091269064794 -2.01267098620786 -1.99823643210523 -2.01494187096251 -2.01431458882274 -1.98212309964662 -2.06297433648674 -2.01469348840245 -2.06799792470074 -2.06263472994119 -2.0930602298838 -2.19482251813089 -2.19889530141448 -2.2013671790494 -2.21791614714788 -2.25678637251102 -2.2974667298346 -2.26087940206316 -2.33054572590911 -2.33132364665226 -2.35386112412775 -2.35854771287283 -2.37851101052472 -2.36886672915215 -2.40604372658094 -2.37644685334867 -2.52194758127478 -2.40961425168521 -2.53120257844549 -2.57313442013231 -2.51650572342708 -2.60245410957579 -2.6105483592206 -2.61989183159009 -2.65403749908833
"88" -1.50034692322891 -1.32921220281928 -1.44427143663672 -1.39704732286841 -1.48122447935303 -1.40189194398035 -1.42335533194914 -1.51325690133911 -1.45666011070892 -1.44066911517681 -1.16389407738845 -1.32252662428475 -1.31173106297638 -1.33646687369402 -1.22947458770588 -1.37114269611621 -1.52942034309659 -1.57734935387613 -1.65553855544217 -1.47620676330125 -1.571474362157 -1.47316236460452 -1.60991184010541 -1.46940088476811 -1.63063908734781 -1.58349214342845 -1.53514907003201 -1.59473556788659 -1.63638853299557 -1.70832120370333 -1.61594631524954 -1.73498888157811 -1.61222564849132 -1.60529802797616 -1.7480395862907 -1.69961200251153 -1.73759861253536 -1.71751006116973 -1.75136075255948 -1.72408359218834 -1.78007491073988 -1.75360795247767 -1.79565397597025 -1.76088531738143 -1.79727188901987 -1.8023628746226 -1.83124298877236 -1.90136467406398 -1.87188624135349 -1.89981240688867 -1.8988935638485 -1.87772178284104 -1.92429381850892 -1.91159088691153 -1.96054323117325 -1.94730645963662 -1.97378541816142 -2.05857384533036 -2.07812516987708 -2.08718978017979 -2.10563333226354 -2.12446114140595 -2.15579445425596 -2.15028395557291 -2.23432201147851 -2.19448549222874 -2.22383072123906 -2.2425519805367 -2.2418648083242 -2.24677369888726 -2.26443342038176 -2.30355024077776 -2.23364093958669 -2.34821366173622 -2.39347386060198 -2.36972066143329 -2.50469622561291 -2.38818880627791 -2.45646511455888 -2.45607474034118 -2.51796286900721
"89" -1.4099551017385 -1.27039457015216 -1.30397787618725 -1.31914254150278 -1.42372850479404 -1.32871529725067 -1.41206205730285 -1.38680455950241 -1.38097745863617 -1.33806858376701 -1.07427852586355 -1.26772223724258 -1.24827529016431 -1.3111022691536 -1.15254399442223 -1.26772033507404 -1.45772999342852 -1.46895811909572 -1.55165736777434 -1.36543249733146 -1.51761886688292 -1.38359239352838 -1.47815282953911 -1.3993382734705 -1.53757103103108 -1.50633094689399 -1.47011524087646 -1.50491305880961 -1.56315972821427 -1.55334368442877 -1.57742055466974 -1.62281011924491 -1.53522384976969 -1.52304181111834 -1.62500308304985 -1.61158569212049 -1.65276325665863 -1.64068963943594 -1.60887714695846 -1.67557720742198 -1.68499691664145 -1.64424273478746 -1.72437061667956 -1.69775048035323 -1.71251522773816 -1.71537017054075 -1.68712848123344 -1.80301589121182 -1.76244804023733 -1.80244799579909 -1.79299256183888 -1.78636220439044 -1.8296365913243 -1.77165070992768 -1.85925656991215 -1.82105289205573 -1.85876009821309 -1.93669790958355 -1.95338446200629 -1.95401254997221 -2.00717718002311 -2.02342398170089 -2.0416991336794 -2.02577014736578 -2.1003404391178 -2.06261064182453 -2.07887360059522 -2.10427030019044 -2.11455856505194 -2.09871884922072 -2.13966380116492 -2.17052170702463 -2.16853752659346 -2.05675744214664 -2.38598907657956 -2.23707981485126 -2.32388888032203 -2.36702792801476 -2.2589289524289 -2.30564373474278 -2.34855392514856
"90" -1.31689283936483 -1.17219570689658 -1.25839340162554 -1.17796397449808 -1.30534420644738 -1.26211363589986 -1.29839032356323 -1.3260594389241 -1.24386990679411 -1.26589345129448 -0.969193970321429 -1.17975709861053 -1.16873944174961 -1.20579332850409 -1.09258155259191 -1.18209020404266 -1.38327485540799 -1.45177114280423 -1.52064371185232 -1.31497826320524 -1.3961183127512 -1.28146498744209 -1.41725737212238 -1.31001113340492 -1.45387142699194 -1.42275012149751 -1.32658459596521 -1.42902794267882 -1.45583862110716 -1.49317329027355 -1.45909839111101 -1.6046976030575 -1.45917618080138 -1.42299881978976 -1.55067436757251 -1.50251787826924 -1.56653275888934 -1.54523889995627 -1.51994844982344 -1.53920875259537 -1.60078332320382 -1.52444894662847 -1.61654067772181 -1.57223985820874 -1.59462733013291 -1.58305731512249 -1.61591027736881 -1.66868090785615 -1.70427957388907 -1.69134091205455 -1.70627191212789 -1.67055026958391 -1.73991272398422 -1.66693177708756 -1.75254612404441 -1.75930959630933 -1.73084665194597 -1.78535085199082 -1.86284658706415 -1.84104658416456 -1.85352914231724 -1.889609331922 -1.90981225452194 -1.8880571588203 -1.97356280142215 -1.95944684367832 -1.96049643973334 -1.96950554430551 -1.98744346992615 -1.98888047166411 -2.02390898256333 -2.04229141828868 -2.03095337308582 -1.99071325805303 -2.07453412976079 -2.19465399263859 -2.15746018799323 -2.15969351710263 -2.22721213444926 -2.12669302949024 -2.20456132099431
"91" -1.27743289995575 -1.09095885300025 -1.14773986771008 -1.09827026997566 -1.32079466494721 -1.16071901632973 -1.19313248502836 -1.30311469480992 -1.18252244931167 -1.14227572310555 -0.896367148981885 -1.08269250784284 -1.08515675499249 -1.14625059259344 -0.991552457801043 -1.08600958224035 -1.28109406455828 -1.32258037560736 -1.46385177344332 -1.22350259015911 -1.33283820114252 -1.21428378394131 -1.34308339111985 -1.22838591331672 -1.35666394036796 -1.30893473932376 -1.26479900421136 -1.31465340504029 -1.36114962126306 -1.39686817585137 -1.35967192150894 -1.44036158239017 -1.37392239557797 -1.31131444465628 -1.46869610178079 -1.38716147585014 -1.46705845624453 -1.44340559480254 -1.43447469364112 -1.46487996928552 -1.46342839488817 -1.4918405370718 -1.52190383594262 -1.49369379397836 -1.49855829671237 -1.49182654781566 -1.52146301294828 -1.59068740666606 -1.57395406780104 -1.60456418861122 -1.5827813365928 -1.58898688331264 -1.63958902336067 -1.57871273737011 -1.63219785257249 -1.61612259846186 -1.66614936282834 -1.71464062983019 -1.7357252112802 -1.71241861518738 -1.74398340199389 -1.76723175096379 -1.81253465651753 -1.82333441321083 -1.84660824301596 -1.83914162100278 -1.83320923972977 -1.85184800692278 -1.8768384854501 -1.85647674799259 -1.89890262200888 -1.93554905600181 -1.91484309870075 -1.84091613443852 -2.01911281595455 -1.90573488797803 -2.13345123166264 -2.05435701227284 -2.02165987513057 -2.10850591470885 -2.00058703417815
"92" -1.24785091650107 -1.0583298183655 -1.06051376471515 -1.06757800352213 -1.22346696266929 -1.14506210638735 -1.17955985970365 -1.17173178135214 -1.11209517883192 -1.11374361958278 -0.809730904655394 -1.02690691918139 -0.992368950905998 -1.03506295893374 -0.949147494479333 -1.05070696535831 -1.21606022695923 -1.28616421339104 -1.34448360881324 -1.15238331885975 -1.29861711490024 -1.14196652116452 -1.26142602392805 -1.16036234315251 -1.30017461203251 -1.30066166742878 -1.1994988813885 -1.23481088884657 -1.29334598583681 -1.32200514009761 -1.26993418744397 -1.34867703475193 -1.2726780090227 -1.27183576340948 -1.36039450323137 -1.31488484964148 -1.36416579627188 -1.34423992478711 -1.35062697822894 -1.37773162285793 -1.40353000038251 -1.38307733531505 -1.43559444480285 -1.39724503018814 -1.41352295929873 -1.42433012476016 -1.42610037874453 -1.50179385739107 -1.4767592029576 -1.50292338012125 -1.48970817467149 -1.48537580611312 -1.50335056011898 -1.48782534766859 -1.53287583695787 -1.50783844494547 -1.54275486218779 -1.64893443161484 -1.62031872812831 -1.62953521864871 -1.65202250035619 -1.65829160601171 -1.69410950492576 -1.67560785035649 -1.74304226581703 -1.7483905852974 -1.69708566050585 -1.74382899210769 -1.741208481998 -1.74364558551579 -1.7760106214885 -1.77007823569283 -1.77736822198029 -1.7487745519955 -1.8939332976029 -1.84845110876976 -1.83287687001976 -1.99808526740695 -1.91474537698572 -1.92043342811191 -2.01232613714351
"93" -1.12653790548243 -0.995609507443335 -1.00849978250447 -0.981642996967535 -1.0818571602657 -1.02277052939363 -1.07094411276342 -1.05325989074523 -1.04625241552844 -1.03291018907801 -0.690206223640138 -0.907206583109836 -0.941806914873606 -0.959167785138318 -0.830807527376612 -0.951921431011004 -1.14378945046504 -1.16984851719885 -1.30451522727733 -1.08630256185769 -1.15984419372819 -1.04433225025322 -1.21169747407913 -1.03311759523917 -1.17723783325339 -1.14747511565777 -1.06839708746902 -1.20413655587983 -1.2475574143689 -1.20106066705239 -1.17843930090277 -1.27428870594632 -1.16767952728681 -1.17485926929108 -1.32085402501871 -1.22939078882766 -1.29490091947715 -1.32331411660989 -1.26025015234672 -1.31232431773756 -1.30223989642845 -1.27830089534473 -1.33541436829456 -1.32233264710877 -1.32128432844375 -1.33604841268286 -1.32017301288909 -1.39600928977029 -1.3780624839595 -1.40735751371204 -1.3695346340794 -1.38227520996075 -1.4235884265442 -1.40260612223155 -1.43814581594783 -1.4467979239729 -1.45986901471469 -1.49789293323118 -1.51759960850377 -1.50765978928415 -1.50555853811917 -1.58108664526667 -1.60200174110886 -1.56033228000759 -1.62989457498661 -1.61016466317689 -1.6103960794987 -1.62050991940361 -1.62768418044506 -1.61685537955253 -1.64544736332453 -1.65147528099599 -1.65700785571898 -1.61320140019417 -1.76794331934356 -1.75059124604081 -1.77013935599921 -1.73245722384866 -1.8769558709587 -1.79874078249198 -1.81059745760843
"94" -1.09809753632281 -0.886721427957538 -0.927193419317829 -0.975678833106162 -1.08954484934489 -0.944744950989611 -0.977204520475673 -0.954492094551424 -0.941083663376599 -0.924761540387898 -0.60873428657068 -0.810095690886632 -0.83908727001527 -0.891507997376512 -0.75185596045581 -0.978693485693489 -1.0501840933515 -1.09242578327435 -1.18307762294586 -0.988285323149085 -1.10096279096011 -0.985373763255096 -1.1468205408471 -0.991572131454563 -1.11409457236242 -1.13412436465231 -1.03468794915286 -1.08652261881294 -1.14305660354615 -1.14479958946732 -1.11580072946224 -1.18054354521083 -1.14375257373637 -1.10235805804263 -1.17584301374654 -1.19816082799325 -1.24503105785466 -1.18150668351941 -1.15912468511637 -1.19983701880612 -1.22389202574449 -1.18095923636638 -1.24867718891295 -1.23410140346326 -1.2511241188526 -1.27005559226618 -1.22287101750572 -1.31778791766597 -1.2861253161365 -1.32519424463358 -1.32298858768994 -1.29438066735922 -1.33767954128897 -1.25826127137899 -1.38281382489484 -1.36877743435102 -1.36191071619967 -1.43023934288752 -1.44068083896368 -1.40306925051398 -1.41672370282413 -1.44496668865495 -1.47858339059004 -1.46976628405654 -1.51926484399684 -1.51606922219964 -1.50661331869298 -1.52649150283287 -1.50842269445803 -1.52635959420151 -1.53450445444598 -1.53941621729095 -1.54657313319151 -1.47888337791862 -1.64171933076077 -1.5989549439283 -1.66633384513039 -1.68046625140394 -1.6014696992771 -1.75338945034374 -1.67935450321517
"95" -0.978773365378556 -0.866744666722819 -0.880891454416934 -0.82094362973135 -0.933048278267748 -0.912155089076586 -0.988115387737736 -0.956675483198656 -0.954261001115926 -0.809758965325586 -0.57479544495589 -0.805239044225761 -0.758469813009249 -0.841369389083244 -0.737591800299146 -0.849050960325806 -0.957595335600475 -1.02930868462667 -1.17107786342577 -0.885540015396489 -0.965960044830792 -0.988796820314946 -1.0082406195576 -0.936375402415515 -1.0301598682094 -1.00915411262004 -0.957365101776273 -1.02245436334354 -1.09271467297098 -1.01010374067951 -1.04106098610884 -1.12435992687608 -1.04104470228092 -1.01225284468286 -1.14924705789232 -1.1126772115226 -1.23046348805227 -1.13874989853749 -1.0785074190486 -1.13571174299008 -1.1246268345505 -1.07561431994344 -1.19655335963616 -1.10802412285046 -1.15949152538089 -1.13338880145091 -1.14474893390107 -1.24276457031216 -1.21026156820157 -1.26323320391629 -1.20843835014817 -1.15960329267948 -1.24299398273732 -1.19630886379694 -1.27316425422573 -1.24611192781985 -1.24090482409066 -1.33823571674498 -1.3562978410052 -1.30899349711121 -1.29804125689487 -1.40038053870763 -1.3810555390685 -1.39829759745722 -1.44190920473912 -1.40773348411036 -1.4080333370702 -1.41369484725122 -1.41271421459259 -1.38971455995007 -1.42052651652014 -1.45334898314467 -1.4413897158425 -1.40151138488722 -1.53348578793344 -1.51277316829963 -1.57013041619122 -1.54432320609499 -1.55085984304953 -1.48146763710173 -1.65273272947597
"96" -1.00353819210505 -0.821232871145301 -0.827262857120652 -0.754149024993634 -0.953446873606036 -0.928103384901862 -0.899136211683697 -0.842376204431392 -0.809250612019602 -0.696314885750575 -0.4778414963528 -0.690152945901738 -0.653992778205402 -0.742910050990762 -0.58912613133773 -0.810017767623547 -0.885382275024714 -1.06038237054421 -1.07180479230561 -0.813173413546716 -1.04143817282366 -0.843503631777668 -0.960555591914114 -0.833088854834312 -0.950544323531645 -0.914225557013684 -0.887732749140834 -0.905460601560851 -1.05691938636944 -0.93714951135441 -0.930862938733246 -1.04312716532525 -0.975363977918875 -0.997241263808598 -1.0583682092328 -1.03828981253001 -1.09084283126282 -1.07900522048029 -1.01246547290263 -1.0246655678249 -1.06209427986271 -1.01660787624163 -1.16082003340648 -1.06708326504757 -1.07120921423907 -1.02999905015216 -1.10368482694846 -1.11111549612385 -1.14864895156593 -1.17287923941214 -1.10892543879591 -1.10143982862529 -1.17916302962875 -1.14510157064908 -1.21426356547343 -1.18291749638728 -1.20837007439458 -1.237082613105 -1.2630336934862 -1.21791980314986 -1.24290119126033 -1.26945822755367 -1.29252380525477 -1.29390833342493 -1.30666746329545 -1.2725033079232 -1.31400414779466 -1.29240853150924 -1.30084840163013 -1.31594654692422 -1.30968146832832 -1.34079728890215 -1.34947042851036 -1.28353979174596 -1.42018345488295 -1.3843186709371 -1.45851408448907 -1.45728164581726 -1.43195717322554 -1.43403014399667 -1.39964625212871
"97" -0.957503761041507 -0.724406219192105 -0.783710791259132 -0.748735293052765 -0.773147152277579 -0.711040528798622 -0.877887462300592 -0.960841868389222 -0.712346800270908 -0.720573571108579 -0.500874713873859 -0.68389872494096 -0.659043807445097 -0.749659390823288 -0.578316478254146 -0.75032459320107 -0.842462759022264 -0.864274935316189 -0.976910865047978 -0.795622837467022 -0.854131881910345 -0.823148891565286 -0.847791179532576 -0.778280124969394 -0.861491687679322 -0.904444483651359 -0.851083688005323 -0.919992650752579 -0.937113410903917 -0.905099486214021 -0.839965528154527 -0.949587097553059 -0.916395664640125 -0.829700630388653 -1.05257979404023 -0.901443370194025 -1.06742257387807 -0.950264562471855 -0.995129187266844 -0.959606874503224 -1.03776563365712 -0.996558007255799 -0.977629461851734 -1.03962729647663 -0.976928226842131 -0.953989067598569 -1.02372327159216 -1.09069544282856 -1.04436618612086 -1.08038476433174 -1.0249846973346 -1.03800492236265 -1.10952621346871 -1.06602936054071 -1.09904932478456 -1.08637450910976 -1.08270265548294 -1.15322787370199 -1.14944648804669 -1.13778726620415 -1.15231431529483 -1.18057803006077 -1.21612351216342 -1.22346400858518 -1.24112942288893 -1.2153852799089 -1.1928676242356 -1.21853422222075 -1.2198913398706 -1.22139109995771 -1.22854776293653 -1.25287762590919 -1.25374782061268 -1.17299952665008 -1.32499962715287 -1.27128716775146 -1.32908707871286 -1.36226042058937 -1.34039122149498 -1.30939036273422 -1.32744675274073
"98" -0.8029154435395 -0.506385964035012 -0.693076256059047 -0.508120213054498 -0.902694446359219 -0.731612113677938 -0.645683555503161 -0.725731873264453 -0.899140241885187 -0.655344168142738 -0.446318697705909 -0.550088036308382 -0.541658973562901 -0.588186618597023 -0.470993192882932 -0.680446964356792 -0.826266774921928 -0.838177728452085 -1.07387455497094 -0.75350574921739 -0.905484796603917 -0.71886410311624 -0.858286296723012 -0.71637372993925 -0.779823229397959 -0.787708730680496 -0.690621334685059 -0.778584739101604 -0.795633943435702 -0.9294514548124 -0.751936291801038 -0.963325680579128 -0.793566939326601 -0.737686951931716 -0.884415523343706 -0.866290819861345 -0.87777909028761 -0.969155217764219 -0.919435865070492 -0.917648182577882 -0.966669239321473 -0.92432749930554 -0.947813899069503 -0.900510519273992 -0.951393803587919 -0.922711686938149 -0.925769475828699 -0.965348095594917 -0.976271229051446 -1.02258330853981 -1.01668441079392 -0.970869728380797 -1.04117641938048 -1.00826640409959 -1.04620273641874 -0.987279862783846 -0.994247998801318 -1.12362453070343 -1.07146299462371 -1.11277643011972 -1.07558084182719 -1.09509388785327 -1.13593067291682 -1.06994184019475 -1.20910333320071 -1.13777624021589 -1.1352690187361 -1.1464619376929 -1.1199418479679 -1.1231080341418 -1.18544850248065 -1.14795808212272 -1.1383425412297 -1.08420141880389 -1.21581315736428 -1.15709464922174 -1.27031348364518 -1.25730162805475 -1.22340612483222 -1.24316329724237 -1.23867625622404
"99" -0.600483495696526 -0.54860976925519 -0.484002409722115 -0.593390347420953 -0.714366238687838 -0.537004226208948 -0.456882204355758 -0.352112829162285 -0.705308693280561 -0.575804048131947 -0.294969576279619 -0.465552853958606 -0.808580701484835 -0.521517816169966 -0.355736153032382 -0.695853927707215 -0.961607133057185 -0.887117074386763 -1.08568229318351 -0.676445177329221 -0.734244631473197 -0.702957954290197 -0.743088540802706 -0.699812749760126 -0.777280084175994 -0.909211154950104 -0.634904587879189 -0.693578559583852 -0.993037663171118 -0.7868681665455 -0.95676769126688 -0.925728811371462 -0.774297628474229 -0.693431421096231 -0.973634460118965 -0.921288461301307 -0.862311426434566 -0.838120323384401 -0.844160539958909 -0.898898989162286 -0.96527370520309 -0.863142582472555 -0.958949726600466 -0.860109781337734 -0.907278212886193 -0.892154403320857 -0.837837377792753 -0.918666788801414 -0.894664367891931 -0.970031230754936 -0.968800677146119 -0.889066993741657 -0.952628024400568 -0.899790621213642 -1.02005380616747 -0.92334636830797 -0.943178622422952 -0.982910419215551 -1.00760868469118 -0.995417929580448 -1.04595412711681 -1.02506072992203 -1.08351771284034 -1.02903362539414 -1.05071803384018 -1.04542157017062 -1.04707124565252 -1.05256435290563 -1.03407413991794 -1.02424445889617 -1.06081523773759 -1.04041889747804 -1.05757376335245 -0.998103502266622 -1.17005732251038 -1.06349023522883 -1.16671361316762 -1.13940970730028 -1.12877481306974 -1.13548206903223 -1.18072051826321
"100" -0.811670682744053 -0.390633438437585 -0.524136637825663 -0.555757422329842 -0.373501332902767 -0.629234794312281 -0.441739071076104 -0.56121450929912 -0.620688488621234 -0.511625303936555 -0.493942326581591 -0.326358803802838 -0.398666530793614 -0.483890477567271 -0.363366695127268 -0.588797151870257 -0.661823742723813 -1.07635466401106 -0.729375970279816 -0.665993839706577 -0.846190919757132 -0.613923853292645 -0.431485959769811 -0.349694407061566 -0.80409956904315 -0.841337327040268 -1.02240651779913 -1.06366663493875 -1.15528819014146 -1.16116019347937 -0.911366864806444 -1.11940305833718 -0.963252208492366 -0.959189449630076 -1.04274972870676 -0.936769263217696 -0.845194810190425 -0.941917439512455 -0.872214211651738 -0.853908991019662 -0.79918364221144 -0.764361861833936 -0.811149830342275 -0.868579530869109 -0.819380279873696 -0.908462297142451 -0.916948991832 -0.800411317962244 -0.864403225097619 -0.862795996275331 -0.901031510676238 -0.855936456206414 -0.924007886437364 -0.85276695675183 -0.900118814982045 -0.872738676678677 -0.945098660782128 -0.978919273663216 -1.01581968027711 -0.971495761490779 -0.93819990687543 -0.955894054467098 -0.970595843061994 -1.03535993512625 -1.07640070155066 -0.994490225437955 -0.948305717182905 -0.967703137767778 -0.991329232184309 -1.00400887040818 -0.984349834201015 -0.983078643388043 -0.995944085291214 -0.875762121542597 -1.06337763371514 -1.04055125702549 -1.05923683372124 -1.09909706677497 -1.03241626696271 -1.08058890867146 -1.07645560741278
